Customer ID,Customer Name,Segment,City,State,Country,Market,Region
JO-15280,Jas O'Carroll,Consumer,Gisborne,Gisborne,New Zealand,APAC,Oceania
KM-16375,Katherine Murray,Home Office,Paris,Ile-de-France,France,EU,Central
AI-855,Arianne Irving,Consumer,Kahramanmaras,Kahramanmaras,Turkey,EMEA,EMEA
SC-20230,Scot Coram,Corporate,Hidalgo,Michoacán,Mexico,LATAM,North
HM-14860,Harry Marie,Corporate,Manila,National Capital,Philippines,APAC,Southeast Asia
CS-1860,Cari Schnelling,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
GR-14560,Georgia Rosenberg,Corporate,Mexico City,Distrito Federal,Mexico,LATAM,North
JE-16165,Justin Ellison,Corporate,Perth,Western Australia,Australia,APAC,Oceania
RR-9525,Rick Reed,Corporate,North York,Ontario,Canada,Canada,Canada
BO-11350,Bill Overfelt,Corporate,Reims,Champagne-Ardenne,France,EU,Central
PC-8745,Pamela Coakley,Corporate,Sofia,Sofiya-Grad,Bulgaria,EMEA,EMEA
JB-5925,Joni Blumstein,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
LC-16960,Lindsay Castell,Home Office,San Diego,California,United States,US,West
AR-10540,Andy Reiter,Consumer,Jodhpur,Rajasthan,India,APAC,Central Asia
KC-16675,Kimberly Carter,Corporate,San Pedro Sula,Cortés,Honduras,LATAM,Central
JE-5610,Jim Epp,Corporate,Arusha,Arusha,Tanzania,Africa,Africa
VB-21745,Victoria Brennan,Corporate,Madrid,Madrid,Spain,EU,South
RK-19300,Ralph Kennedy,Consumer,Vesoul,Franche-Comté,France,EU,Central
SC-10095,Sanjit Chand,Consumer,Loum,Littoral,Cameroon,Africa,Africa
RA-19285,Ralph Arnett,Consumer,Puertollano,Castile-La Mancha,Spain,EU,South
SF-20965,Sylvia Foulston,Corporate,Karlsruhe,Baden-Württemberg,Germany,EU,Central
PG-8895,Paul Gonzalez,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
MG-8205,Mitch Gastineau,Corporate,Ndola,Copperbelt,Zambia,Africa,Africa
DJ-3630,Doug Jacobs,Consumer,Eskisehir,Eskisehir,Turkey,EMEA,EMEA
NK-8490,Neil Knudson,Home Office,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
PC-9000,Pauline Chand,Home Office,Quebec,Quebec,Canada,Canada,Canada
AC-450,Amy Cox,Consumer,Mississauga,Ontario,Canada,Canada,Canada
AG-10330,Alex Grayson,Consumer,Weifang,Shandong,China,APAC,North Asia
TB-11250,Tim Brockman,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
SG-10890,Susan Gilcrest,Corporate,Zanjan,Zanjan,Iran,EMEA,EMEA
FA-14230,Frank Atkinson,Corporate,Raleigh,North Carolina,United States,US,South
CA-12265,Christina Anderson,Consumer,Cancún,Quintana Roo,Mexico,LATAM,North
SC-20305,Sean Christensen,Consumer,Adelaide,South Australia,Australia,APAC,Oceania
RE-19405,Ricardo Emerson,Consumer,Tengzhou,Shandong,China,APAC,North Asia
Co-12640,Corey-Lock,Consumer,Seattle,Washington,United States,US,West
JE-15715,Joe Elijah,Consumer,Madurai,Tamil Nadu,India,APAC,Central Asia
VW-11775,Victoria Wilson,Corporate,Istanbul,Istanbul,Turkey,EMEA,EMEA
CK-2760,Cyma Kinney,Corporate,Arusha,Arusha,Tanzania,Africa,Africa
NF-8475,Neil Französisch,Home Office,Calgary,Alberta,Canada,Canada,Canada
MP-17965,Michael Paige,Corporate,Middletown,Connecticut,United States,US,East
KC-16540,Kelly Collister,Consumer,Seattle,Washington,United States,US,West
EG-13900,Emily Grady,Consumer,Chesapeake,Virginia,United States,US,South
NP-8700,Nora Preis,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
EB-3840,Ellis Ballard,Corporate,Kharkiv,Kharkiv,Ukraine,EMEA,EMEA
MK-8160,Mike Kennedy,Consumer,Mary,Mary,Turkmenistan,EMEA,EMEA
AB-10165,Alan Barnes,Consumer,Leipzig,Saxony,Germany,EU,Central
AD-10180,Alan Dominguez,Home Office,Buenos Aires,Buenos Aires,Argentina,LATAM,South
IG-15085,Ivan Gibson,Consumer,San Salvador,San Salvador,El Salvador,LATAM,Central
CK-2205,Chloris Kastensmidt,Consumer,Taizz,Ta'izz,Yemen,EMEA,EMEA
CL-12700,Craig Leslie,Home Office,Lons-le-Saunier,Franche-Comté,France,EU,Central
BE-11410,Bobby Elias,Consumer,Sydney,New South Wales,Australia,APAC,Oceania
ML-7395,Marina Lichtenstein,Corporate,Budapest,Budapest,Hungary,EMEA,EMEA
LC-16870,Lena Cacioppo,Consumer,San Francisco,California,United States,US,West
GH-4410,Gary Hansen,Home Office,Rasht,Gilan,Iran,EMEA,EMEA
JC-15775,John Castell,Consumer,Waterlooville,England,United Kingdom,EU,North
TB-11400,Tom Boeckenhauer,Consumer,Kankan,Kankan,Guinea,Africa,Africa
AG-765,Anthony Garverick,Home Office,Mersin,Mersin,Turkey,EMEA,EMEA
HW-4935,Helen Wasserman,Corporate,Shiraz,Fars,Iran,EMEA,EMEA
AH-210,Alan Hwang,Consumer,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
MZ-17335,Maria Zettner,Home Office,Palermo,Sicily,Italy,EU,South
KA-6525,Kelly Andreada,Consumer,Dniprodzerzhyns'k,Dnipropetrovs'k,Ukraine,EMEA,EMEA
MA-17995,Michelle Arnett,Home Office,Karlsruhe,Baden-Württemberg,Germany,EU,Central
CR-12730,Craig Reiter,Consumer,Buenos Aires,Buenos Aires,Argentina,LATAM,South
MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,United States,US,East
MH-7455,Mark Hamilton,Consumer,Varna,Varna,Bulgaria,EMEA,EMEA
AS-10225,Alan Schoenberger,Corporate,Mejicanos,San Salvador,El Salvador,LATAM,Central
LH-7155,Logan Haushalter,Consumer,Mississauga,Ontario,Canada,Canada,Canada
JC-16105,Julie Creighton,Corporate,Durham,North Carolina,United States,US,South
JW-6075,Julia West,Consumer,El Jadida,Doukkala-Abda,Morocco,Africa,Africa
EM-14095,Eudokia Martin,Corporate,Garza García,Nuevo León,Mexico,LATAM,North
CK-12595,Clytie Kelty,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM,Caribbean
BN-11515,Bradley Nguyen,Consumer,Piura,Piura,Peru,LATAM,South
DK-2895,Dana Kaydos,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
LS-17200,Luke Schmidt,Corporate,Rancagua,O'Higgins,Chile,LATAM,South
JE-15745,Joel Eaton,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia
PW-19240,Pierre Wener,Consumer,San Francisco,California,United States,US,West
MG-17695,Maureen Gnade,Consumer,Armenia,Quindío,Colombia,LATAM,South
DK-3225,Dean Katz,Corporate,Luanda,Luanda,Angola,Africa,Africa
PS-18970,Paul Stevenson,Home Office,Caluire-et-Cuire,Rhône-Alpes,France,EU,Central
JL-15505,Jeremy Lonsdale,Consumer,Lahore,Punjab,Pakistan,APAC,Central Asia
TC-21295,Toby Carlisle,Consumer,Villeneuve-sur-Lot,Aquitaine,France,EU,Central
LH-6750,Larry Hughes,Consumer,Kampala,Kampala,Uganda,Africa,Africa
CS-2505,Cindy Stewart,Consumer,Kitwe,Copperbelt,Zambia,Africa,Africa
RF-9840,Roy Französisch,Consumer,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
SS-10140,Saphhira Shifley,Corporate,Harare,Harare,Zimbabwe,Africa,Africa
CC-12100,Chad Cunningham,Home Office,Guasave,Sinaloa,Mexico,LATAM,North
CC-12475,Cindy Chapman,Consumer,Culiacán,Sinaloa,Mexico,LATAM,North
CC-12145,Charles Crestani,Consumer,Pimpri,Maharashtra,India,APAC,Central Asia
PS-8760,Pamela Stobb,Consumer,Batman,Batman,Turkey,EMEA,EMEA
DN-3690,Duane Noonan,Consumer,Chitungwiza,Harare,Zimbabwe,Africa,Africa
AR-10825,Anthony Rawles,Corporate,Grigny,Ile-de-France,France,EU,Central
RB-9570,Rob Beeghly,Consumer,Bulawayo,Bulawayo,Zimbabwe,Africa,Africa
PF-9165,Philip Fox,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa
MH-7290,Marc Harrigan,Home Office,Antananarivo,Analamanga,Madagascar,Africa,Africa
CS-12355,Christine Sundaresam,Consumer,Roswell,Georgia,United States,US,South
LP-17080,Liz Pelletier,Consumer,Coatzacoalcos,Veracruz,Mexico,LATAM,North
ZC-21910,Zuschuss Carroll,Consumer,Paris,Ile-de-France,France,EU,Central
MS-17980,Michael Stewart,Corporate,Springfield,Missouri,United States,US,Central
MH-8025,Michelle Huthwaite,Consumer,Birjand,South Khorasan,Iran,EMEA,EMEA
RH-19555,Ritsa Hightower,Consumer,Tallahassee,Florida,United States,US,South
Co-2640,Corey-Lock,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
EM-4140,Eugene Moren,Home Office,Nairobi,Nairobi,Kenya,Africa,Africa
JE-15475,Jeremy Ellison,Consumer,Dundee,Scotland,United Kingdom,EU,North
GZ-14545,George Zrebassa,Corporate,Denpasar,Bali,Indonesia,APAC,Southeast Asia
BB-11545,Brenda Bowman,Corporate,Torreón,Coahuila,Mexico,LATAM,North
TG-11640,Trudy Glocke,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,Africa,Africa
NH-8610,Nicole Hansen,Corporate,North York,Ontario,Canada,Canada,Canada
SP-10650,Stephanie Phelps,Corporate,Funtua,Katsina,Nigeria,Africa,Africa
SK-19990,Sally Knutson,Consumer,Tegucigalpa,Francisco Morazán,Honduras,LATAM,Central
LS-6945,Linda Southworth,Corporate,Cankaya,Ankara,Turkey,EMEA,EMEA
MY-8295,Muhammed Yedwab,Corporate,Tel Aviv,Tel Aviv,Israel,EMEA,EMEA
MW-18220,Mitch Webber,Consumer,Philadelphia,Pennsylvania,United States,US,East
EK-13795,Eileen Kiefer,Home Office,Emden,Lower Saxony,Germany,EU,Central
HG-14965,Henry Goldwyn,Corporate,Bagneux,Ile-de-France,France,EU,Central
AY-555,Andy Yotov,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
CA-12055,Cathy Armstrong,Home Office,Houston,Texas,United States,US,Central
TB-21190,Thomas Brumley,Home Office,Allahabad,Uttar Pradesh,India,APAC,Central Asia
MK-7905,Michael Kennedy,Corporate,Gdynia,Pomerania,Poland,EMEA,EMEA
MC-7575,Matt Collins,Consumer,Pretoria,Gauteng,South Africa,Africa,Africa
BS-1755,Bruce Stewart,Consumer,Aydin,Aydin,Turkey,EMEA,EMEA
CC-12685,Craig Carroll,Consumer,Mumbai,Maharashtra,India,APAC,Central Asia
SV-10815,Stuart Van,Corporate,Bolu,Bolu,Turkey,EMEA,EMEA
CM-2190,Charlotte Melton,Consumer,Gyor,Gyor,Hungary,EMEA,EMEA
JD-16150,Justin Deggeller,Corporate,London,England,United Kingdom,EU,North
AB-10105,Adrian Barton,Consumer,Tegucigalpa,Francisco Morazán,Honduras,LATAM,Central
KT-6480,Kean Thornton,Consumer,Mahajanga,Boeny,Madagascar,Africa,Africa
MC-17590,Matt Collister,Corporate,Metz,Lorraine,France,EU,Central
JE-6165,Justin Ellison,Corporate,Cape Town,Western Cape,South Africa,Africa,Africa
KL-6555,Kelly Lampkin,Corporate,Istanbul,Istanbul,Turkey,EMEA,EMEA
DM-2955,Dario Medina,Corporate,Abidjan,Lagunes,Cote d'Ivoire,Africa,Africa
IG-5085,Ivan Gibson,Consumer,Mosul,Ninawa,Iraq,EMEA,EMEA
MC-7635,Matthew Clasen,Corporate,Cairo,Al Qahirah,Egypt,Africa,Africa
TS-21505,Tony Sayre,Consumer,Ciudad del Carmen,Campeche,Mexico,LATAM,North
AB-15,Aaron Bergman,Consumer,Mufulira,Copperbelt,Zambia,Africa,Africa
ON-8715,Odella Nelson,Corporate,Harare,Harare,Zimbabwe,Africa,Africa
TT-21220,Thomas Thornton,Consumer,Houston,Texas,United States,US,Central
KD-16615,Ken Dana,Corporate,Tlaquepaque,Jalisco,Mexico,LATAM,North
DV-3465,Dianna Vittorini,Consumer,Karbala',Karbala',Iraq,EMEA,EMEA
KF-16285,Karen Ferguson,Home Office,Managua,Managua,Nicaragua,LATAM,Central
JC-15385,Jenna Caffey,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM,Caribbean
SS-10875,Sung Shariari,Consumer,Ordu,Ordu,Turkey,EMEA,EMEA
CV-12805,Cynthia Voltz,Corporate,Floridablanca,Santander,Colombia,LATAM,South
DO-13645,Doug O'Connell,Consumer,Bridgetown,Saint Michael,Barbados,LATAM,Caribbean
SJ-20215,Sarah Jordon,Consumer,Pasadena,California,United States,US,West
LW-16990,Lindsay Williams,Corporate,Santiago de los Caballeros,Santiago,Dominican Republic,LATAM,Caribbean
NS-18640,Noel Staavos,Corporate,Mixco,Guatemala,Guatemala,LATAM,Central
BP-1095,Bart Pistole,Corporate,Al Hillah,Babil,Iraq,EMEA,EMEA
EM-4095,Eudokia Martin,Corporate,Halifax,Nova Scotia,Canada,Canada,Canada
AZ-10750,Annie Zypern,Consumer,Annemasse,Rhône-Alpes,France,EU,Central
BS-1365,Bill Shonely,Corporate,Antananarivo,Analamanga,Madagascar,Africa,Africa
CS-2175,Charles Sheldon,Corporate,Hrodna,Hrodna,Belarus,EMEA,EMEA
CM-2160,Charles McCrossin,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
GH-4425,Gary Hwang,Consumer,Calgary,Alberta,Canada,Canada,Canada
CS-1845,Cari Sayre,Corporate,Abha,'Asir,Saudi Arabia,EMEA,EMEA
JD-6015,Joy Daniels,Consumer,Almaty,Almaty City,Kazakhstan,EMEA,EMEA
TS-11610,Troy Staebel,Consumer,Chisinau,Chisinau,Moldova,EMEA,EMEA
SW-10350,Sean Wendt,Home Office,Balti,Balti,Moldova,EMEA,EMEA
MO-7950,Michael Oakman,Consumer,Adana,Adana,Turkey,EMEA,EMEA
SG-10605,Speros Goranitis,Consumer,Piatra-Neamt,Neamt,Romania,EMEA,EMEA
ED-3885,Emily Ducich,Home Office,Gusau,Zamfara,Nigeria,Africa,Africa
KN-6390,Katherine Nockton,Corporate,Pretoria,Gauteng,South Africa,Africa,Africa
BF-1170,Ben Ferrer,Home Office,Kaspiysk,Dagestan,Russia,EMEA,EMEA
SL-10155,Sara Luxemburg,Home Office,Vancouver,British Columbia,Canada,Canada,Canada
KW-16435,Katrina Willman,Consumer,Austin,Texas,United States,US,Central
AJ-10960,Astrea Jones,Consumer,Paris,Ile-de-France,France,EU,Central
BE-11335,Bill Eplett,Home Office,Kingswood,England,United Kingdom,EU,North
SG-20080,Sandra Glassco,Consumer,Newcastle,New South Wales,Australia,APAC,Oceania
DB-3405,Denny Blanton,Consumer,Drobeta-Turnu Severin,Mehedinti,Romania,EMEA,EMEA
EB-14110,Eugene Barchas,Consumer,Depok,Yogyakarta,Indonesia,APAC,Southeast Asia
BT-1485,Brad Thomas,Home Office,Pemba,Cabo Delgado,Mozambique,Africa,Africa
MS-7530,MaryBeth Skach,Consumer,Antananarivo,Analamanga,Madagascar,Africa,Africa
AA-480,Andrew Allen,Consumer,Toronto,Ontario,Canada,Canada,Canada
KH-6630,Ken Heidel,Corporate,Bamako,Bamako,Mali,Africa,Africa
DR-2880,Dan Reichenbach,Corporate,Bulawayo,Bulawayo,Zimbabwe,Africa,Africa
SV-10365,Seth Vernon,Consumer,Budapest,Budapest,Hungary,EMEA,EMEA
RH-9600,Rob Haberlin,Consumer,Vancouver,British Columbia,Canada,Canada,Canada
CA-2265,Christina Anderson,Consumer,Blagoveshchensk,Bashkortostan,Russia,EMEA,EMEA
BD-1605,Brian Dahlen,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
BG-11740,Bruce Geld,Consumer,Bayeux,Paraíba,Brazil,LATAM,South
LA-6780,Laura Armstrong,Corporate,Ankara,Ankara,Turkey,EMEA,EMEA
GP-4740,Guy Phonely,Corporate,Windhoek,Khomas,Namibia,Africa,Africa
DJ-3510,Don Jones,Corporate,Lusaka,Lusaka,Zambia,Africa,Africa
SG-10080,Sandra Glassco,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,Africa,Africa
NC-18535,Nick Crebassa,Corporate,Gateshead,England,United Kingdom,EU,North
PA-9060,Pete Armstrong,Home Office,Owo,Ondo,Nigeria,Africa,Africa
EB-4170,Evan Bailliet,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
LF-7185,Luke Foster,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,Africa,Africa
PG-8820,Patrick Gardner,Consumer,Astrakhan',Astrakhan',Russia,EMEA,EMEA
PO-19180,Philisse Overcash,Home Office,Utrecht,Utrecht,Netherlands,EU,Central
Dp-3240,Dean percer,Home Office,Kismaayo,Jubbada Hoose,Somalia,Africa,Africa
CB-12025,Cassandra Brandow,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia
CD-1920,Carlos Daly,Consumer,Basra,Al Basrah,Iraq,EMEA,EMEA
TT-11220,Thomas Thornton,Consumer,Lublin,Lublin,Poland,EMEA,EMEA
MC-7590,Matt Collister,Corporate,Makhachkala,Dagestan,Russia,EMEA,EMEA
RP-9270,Rachel Payne,Corporate,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
JR-16210,Justin Ritter,Corporate,Glasgow,Scotland,United Kingdom,EU,North
NR-8550,Nick Radford,Consumer,Hrodna,Hrodna,Belarus,EMEA,EMEA
AB-600,Ann Blume,Corporate,Bytom,Silesia,Poland,EMEA,EMEA
SS-10410,Shahid Shariari,Consumer,Bialystok,Podlaskie,Poland,EMEA,EMEA
JR-5670,Jim Radford,Consumer,Usti nad Labem,Usti nad Labem,Czech Republic,EMEA,EMEA
DB-3555,Dorothy Badders,Corporate,Ankara,Ankara,Turkey,EMEA,EMEA
NZ-8565,Nick Zandusky,Home Office,Baghdad,Baghdad,Iraq,EMEA,EMEA
SC-20575,Sonia Cooley,Consumer,El Progreso,Yoro,Honduras,LATAM,Central
EM-3810,Eleni McCrary,Corporate,Chitungwiza,Harare,Zimbabwe,Africa,Africa
ME-7320,Maria Etezadi,Home Office,Casablanca,Grand Casablanca,Morocco,Africa,Africa
SA-10830,Sue Ann Reed,Consumer,Bandirma,Balikesir,Turkey,EMEA,EMEA
DC-13285,Debra Catini,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM,Caribbean
CJ-11875,Carl Jackson,Corporate,Guangzhou,Guangdong,China,APAC,North Asia
BP-1185,Ben Peterman,Corporate,Malatya,Malatya,Turkey,EMEA,EMEA
CT-1995,Carol Triggs,Consumer,Donets'k,Donetsk,Ukraine,EMEA,EMEA
LW-6825,Laurel Workman,Corporate,Kharkiv,Kharkiv,Ukraine,EMEA,EMEA
CC-2100,Chad Cunningham,Home Office,Budapest,Budapest,Hungary,EMEA,EMEA
DG-3300,Deirdre Greer,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
PK-8910,Paul Knutson,Home Office,Fasa,Fars,Iran,EMEA,EMEA
DB-3615,Doug Bickford,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
VF-11715,Vicky Freymann,Home Office,Gaziantep,Gaziantep,Turkey,EMEA,EMEA
AS-135,Adrian Shami,Home Office,Edmonton,Alberta,Canada,Canada,Canada
JD-6060,Julia Dunbar,Consumer,Gaziantep,Gaziantep,Turkey,EMEA,EMEA
NP-18670,Nora Paige,Consumer,Puebla,Puebla,Mexico,LATAM,North
NP-8325,Naresj Patel,Consumer,Zabol,Sistan Va Baluchestan,Iran,EMEA,EMEA
FM-4215,Filia McAdams,Corporate,Istanbul,Istanbul,Turkey,EMEA,EMEA
MP-7470,Mark Packer,Home Office,Annaba,Annaba,Algeria,Africa,Africa
BF-11020,Barry Französisch,Corporate,Fatehpur,Rajasthan,India,APAC,Central Asia
KB-6240,Karen Bern,Corporate,Bandar-e Anzali,Gilan,Iran,EMEA,EMEA
FM-14380,Fred McMath,Consumer,Detroit,Michigan,United States,US,Central
EM-14065,Erin Mull,Consumer,Quito,Pichincha,Ecuador,LATAM,South
RW-19690,Robert Waldorf,Consumer,Chelmsford,England,United Kingdom,EU,North
NP-8685,Nora Pelletier,Home Office,Pretoria,Gauteng,South Africa,Africa,Africa
AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,United States,US,Central
KB-16405,Katrina Bavinger,Home Office,Tijuana,Baja California,Mexico,LATAM,North
MV-8190,Mike Vittorini,Consumer,Algiers,Alger,Algeria,Africa,Africa
SM-10905,Susan MacKendrick,Consumer,Koidu,Eastern,Sierra Leone,Africa,Africa
KB-16600,Ken Brennan,Corporate,Columbus,Indiana,United States,US,Central
VT-11700,Valerie Takahito,Home Office,Zanjan,Zanjan,Iran,EMEA,EMEA
GB-4575,Giulietta Baptist,Consumer,Chisinau,Chisinau,Moldova,EMEA,EMEA
GZ-4545,George Zrebassa,Corporate,Basra,Al Basrah,Iraq,EMEA,EMEA
AH-120,Adrian Hane,Home Office,Cairo,Al Qahirah,Egypt,Africa,Africa
PJ-8835,Patrick Jones,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
BS-1380,Bill Stewart,Corporate,Baghdad,Baghdad,Iraq,EMEA,EMEA
KC-6255,Karen Carlisle,Corporate,Tanta,Al Gharbiyah,Egypt,Africa,Africa
LS-7230,Lycoris Saunders,Consumer,Tbilisi,Tbilisi,Georgia,EMEA,EMEA
SM-10005,Sally Matthias,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa
JE-5745,Joel Eaton,Consumer,Ankara,Ankara,Turkey,EMEA,EMEA
MO-7800,Meg O'Connel,Home Office,Benin City,Edo,Nigeria,Africa,Africa
CH-2070,Cathy Hwang,Home Office,Adana,Adana,Turkey,EMEA,EMEA
JW-5220,Jane Waco,Corporate,Al Hillah,Babil,Iraq,EMEA,EMEA
AS-10135,Adrian Shami,Home Office,Deventer,Overijssel,Netherlands,EU,Central
TZ-11580,Tracy Zic,Consumer,Bryansk,Bryansk,Russia,EMEA,EMEA
SP-10920,Susan Pistek,Consumer,Qena,Qina,Egypt,Africa,Africa
AR-10570,Anemone Ratner,Consumer,Coyoacán,Distrito Federal,Mexico,LATAM,North
VM-11835,Vivian Mathis,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
EN-3780,Edward Nazzal,Consumer,Taizz,Ta'izz,Yemen,EMEA,EMEA
BP-1290,Beth Paige,Consumer,Zagreb,Grad Zagreb,Croatia,EMEA,EMEA
LM-7065,Liz MacKendrick,Consumer,Constantine,Constantine,Algeria,Africa,Africa
ES-4020,Erica Smith,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
GT-4635,Grant Thornton,Corporate,Monrovia,Montserrado,Liberia,Africa,Africa
LC-6960,Lindsay Castell,Home Office,Cairo,Al Qahirah,Egypt,Africa,Africa
CD-11980,Carol Darley,Consumer,Managua,Managua,Nicaragua,LATAM,Central
SG-10470,Sheri Gordon,Consumer,Tbilisi,Tbilisi,Georgia,EMEA,EMEA
DV-13045,Darrin Van Huff,Corporate,Las Rozas de Madrid,Madrid,Spain,EU,South
RB-19645,Robert Barroso,Corporate,Poços de Caldas,Minas Gerais,Brazil,LATAM,South
EH-4185,Evan Henry,Consumer,Vienna,Vienna,Austria,EMEA,EMEA
SC-10050,Sample Company A,Home Office,Baghdad,Baghdad,Iraq,EMEA,EMEA
MA-7560,Matt Abelman,Home Office,Mamak,Ankara,Turkey,EMEA,EMEA
AM-705,Anne McFarland,Consumer,Kumasi,Ashanti,Ghana,Africa,Africa
KD-6270,Karen Daniels,Consumer,Izmir,Izmir,Turkey,EMEA,EMEA
SH-20635,Stefanie Holloman,Corporate,Heilbronn,Baden-Württemberg,Germany,EU,Central
DB-3660,Duane Benoit,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
EB-3975,Erica Bern,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
NL-8310,Nancy Lomonaco,Home Office,Uskudar,Istanbul,Turkey,EMEA,EMEA
JW-15220,Jane Waco,Corporate,Manado,Sulawesi Utara,Indonesia,APAC,Southeast Asia
KB-6315,Karl Braun,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
LC-16885,Lena Creighton,Consumer,Troy,Ohio,United States,US,East
FC-4335,Fred Chung,Corporate,Baghdad,Baghdad,Iraq,EMEA,EMEA
SK-9990,Sally Knutson,Consumer,Vienna,Vienna,Austria,EMEA,EMEA
BD-1620,Brian DeCherney,Consumer,Durban,Kwazulu-natal,South Africa,Africa,Africa
CS-12505,Cindy Stewart,Consumer,San Francisco,California,United States,US,West
BW-1065,Barry Weirich,Consumer,Kalemie,Katanga,Democratic Republic of the Congo,Africa,Africa
ML-8265,Muhammed Lee,Consumer,Libreville,Estuaire,Gabon,Africa,Africa
VG-11805,Vivek Grady,Corporate,Baghdad,Baghdad,Iraq,EMEA,EMEA
MM-8280,Muhammed MacIntyre,Corporate,Brest,Brest,Belarus,EMEA,EMEA
LE-16810,Laurel Elliston,Consumer,Newark,Delaware,United States,US,East
DH-3675,Duane Huffman,Home Office,Brampton,Ontario,Canada,Canada,Canada
JF-5565,Jill Fjeld,Consumer,Gaziantep,Gaziantep,Turkey,EMEA,EMEA
LS-7245,Lynn Smith,Consumer,Atakpame,Plateaux,Togo,Africa,Africa
MZ-7515,Mary Zewe,Corporate,Montréal,Quebec,Canada,Canada,Canada
LS-6975,Lindsay Shagiari,Home Office,Mersin,Mersin,Turkey,EMEA,EMEA
SC-10800,Stuart Calhoun,Consumer,Kermanshah,Kermanshah,Iran,EMEA,EMEA
MG-8145,Mike Gockenbach,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,Africa,Africa
CS-2400,Christopher Schild,Home Office,Ashdod,Southern,Israel,EMEA,EMEA
LH-6900,Lena Hernandez,Consumer,Luanda,Luanda,Angola,Africa,Africa
AS-240,Alan Shonely,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA
VG-11790,Vivek Gonzalez,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
JS-6030,Joy Smith,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
AS-225,Alan Schoenberger,Corporate,Saveh,Markazi,Iran,EMEA,EMEA
JM-5535,Jessica Myrick,Consumer,Jerusalem,Jerusalem,Israel,EMEA,EMEA
RW-9540,Rick Wilson,Corporate,Tamale,Northern,Ghana,Africa,Africa
MZ-7335,Maria Zettner,Home Office,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
SF-10965,Sylvia Foulston,Corporate,Cairo,Al Qahirah,Egypt,Africa,Africa
CC-2685,Craig Carroll,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
AH-10120,Adrian Hane,Home Office,Aurora,Illinois,United States,US,Central
BD-1320,Bill Donatelli,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
CB-2025,Cassandra Brandow,Consumer,Mashhad,Razavi Khorasan,Iran,EMEA,EMEA
SB-10290,Sean Braxton,Corporate,Adana,Adana,Turkey,EMEA,EMEA
EJ-13720,Ed Jacobs,Consumer,Tijuana,Baja California,Mexico,LATAM,North
KH-6510,Keith Herrera,Consumer,Niamey,Niamey,Niger,Africa,Africa
RD-9930,Russell D'Ascenzo,Consumer,Mashhad,Razavi Khorasan,Iran,EMEA,EMEA
CM-11935,Carlos Meador,Consumer,Quimper,Brittany,France,EU,Central
KC-6540,Kelly Collister,Consumer,Hurghada,Al Bahr Al Ahmar,Egypt,Africa,Africa
